episod,total_reward
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.1693985,0.15379317,0.21408018,0.11391885,0.16352327,0.18528603
a,c,t,i,o,n
0.1693985,0.15379317,0.21408018,0.11391885,0.16352327,0.18528603
0.16941902,0.15410732,0.21502794,0.11651314,0.16396007,0.18097255
a,c,t,i,o,n
0.16941902,0.15410732,0.21502794,0.11651314,0.16396007,0.18097255
0.18947256,0.13006286,0.20894624,0.12354156,0.16046003,0.18751676
a,c,t,i,o,n
0.18947256,0.13006286,0.20894624,0.12354156,0.16046003,0.18751676
0.18323614,0.13178927,0.21373953,0.12389804,0.15111695,0.19622003
a,c,t,i,o,n
0.18323614,0.13178927,0.21373953,0.12389804,0.15111695,0.19622003
0.17477077,0.13074987,0.2089147,0.12730178,0.15353525,0.20472768
a,c,t,i,o,n
0.17477077,0.13074987,0.2089147,0.12730178,0.15353525,0.20472768
0.19694582,0.12185228,0.22683226,0.123756744,0.14166144,0.18895146
a,c,t,i,o,n
0.19694582,0.12185228,0.22683226,0.123756744,0.14166144,0.18895146
0.20102708,0.13730158,0.23722751,0.10909166,0.1335358,0.18181638
a,c,t,i,o,n
0.20102708,0.13730158,0.23722751,0.10909166,0.1335358,0.18181638
1,-1.0
0.20102708,0.13730158,0.23722751,0.10909166,0.1335358,0.18181638
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
a,c,t,i,o,n
0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
0.18322283,0.14237353,0.19120055,0.14531296,0.15195006,0.18594003
a,c,t,i,o,n
0.18322283,0.14237353,0.19120055,0.14531296,0.15195006,0.18594003
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
a,c,t,i,o,n
0.17721233,0.15430681,0.17685501,0.14648575,0.15844536,0.18669474
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
a,c,t,i,o,n
0.17108047,0.14109811,0.19484407,0.13157476,0.15736838,0.20403415
0.3481379,3.3065252e-08,0.50956196,3.1346957e-08,0.14229988,1.8670372e-07
a,c,t,i,o,n
0.3481379,3.3065252e-08,0.50956196,3.1346957e-08,0.14229988,1.8670372e-07
0.00011019219,2.0683569e-36,4.5753257e-19,1.3116017e-36,0.99988985,2.888013e-33
a,c,t,i,o,n
0.00011019219,2.0683569e-36,4.5753257e-19,1.3116017e-36,0.99988985,2.888013e-33
4.325475e-25,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
4.325475e-25,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
2,-1.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
a,c,t,i,o,n
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
